Date;Pays;Filière;Valeur (Mt)
2025-06;"Portugal";"Solaire";
2025-07;"Portugal";"Solaire";
2025-08;"Portugal";"Solaire";
2025-09;"Portugal";"Solaire";
2025-10;"Portugal";"Solaire";
2025-11;"Portugal";"Solaire";
2016-01;"Portugal";"Hydraulique";
2016-02;"Portugal";"Hydraulique";
2016-03;"Portugal";"Hydraulique";
2016-04;"Portugal";"Hydraulique";
2016-05;"Portugal";"Hydraulique";
2016-06;"Portugal";"Hydraulique";
2016-07;"Portugal";"Hydraulique";
2016-08;"Portugal";"Hydraulique";
2016-09;"Portugal";"Hydraulique";
2016-10;"Portugal";"Hydraulique";
2016-11;"Portugal";"Hydraulique";
2016-12;"Portugal";"Hydraulique";
2017-01;"Portugal";"Hydraulique";
2017-02;"Portugal";"Hydraulique";
2017-03;"Portugal";"Hydraulique";
2017-04;"Portugal";"Hydraulique";
2017-05;"Portugal";"Hydraulique";
2017-06;"Portugal";"Hydraulique";
2017-07;"Portugal";"Hydraulique";
2017-08;"Portugal";"Hydraulique";
2017-09;"Portugal";"Hydraulique";
2017-10;"Portugal";"Hydraulique";
2017-11;"Portugal";"Hydraulique";
2017-12;"Portugal";"Hydraulique";
2018-01;"Portugal";"Hydraulique";
2018-02;"Portugal";"Hydraulique";
2018-03;"Portugal";"Hydraulique";
2018-04;"Portugal";"Hydraulique";
2018-05;"Portugal";"Hydraulique";
2018-06;"Portugal";"Hydraulique";
2018-07;"Portugal";"Hydraulique";
2018-08;"Portugal";"Hydraulique";
2018-09;"Portugal";"Hydraulique";
2018-10;"Portugal";"Hydraulique";
2018-11;"Portugal";"Hydraulique";
2018-12;"Portugal";"Hydraulique";
2019-01;"Portugal";"Hydraulique";
2019-02;"Portugal";"Hydraulique";
2019-03;"Portugal";"Hydraulique";
2019-04;"Portugal";"Hydraulique";
2019-05;"Portugal";"Hydraulique";
2019-06;"Portugal";"Hydraulique";
2019-07;"Portugal";"Hydraulique";
2019-08;"Portugal";"Hydraulique";
2019-09;"Portugal";"Hydraulique";
2019-10;"Portugal";"Hydraulique";
2019-11;"Portugal";"Hydraulique";
2019-12;"Portugal";"Hydraulique";
2020-01;"Portugal";"Hydraulique";
2020-02;"Portugal";"Hydraulique";
2020-03;"Portugal";"Hydraulique";
2020-04;"Portugal";"Hydraulique";
2020-05;"Portugal";"Hydraulique";
2020-06;"Portugal";"Hydraulique";
2020-07;"Portugal";"Hydraulique";
2020-08;"Portugal";"Hydraulique";
2020-09;"Portugal";"Hydraulique";
2020-10;"Portugal";"Hydraulique";
2020-11;"Portugal";"Hydraulique";
2020-12;"Portugal";"Hydraulique";
2021-01;"Portugal";"Hydraulique";
2021-02;"Portugal";"Hydraulique";
2021-03;"Portugal";"Hydraulique";
2021-04;"Portugal";"Hydraulique";
2021-05;"Portugal";"Hydraulique";
2021-06;"Portugal";"Hydraulique";
2021-07;"Portugal";"Hydraulique";
2021-08;"Portugal";"Hydraulique";
2021-09;"Portugal";"Hydraulique";
2021-10;"Portugal";"Hydraulique";
2021-11;"Portugal";"Hydraulique";
2021-12;"Portugal";"Hydraulique";
2022-01;"Portugal";"Hydraulique";
2022-02;"Portugal";"Hydraulique";
2022-03;"Portugal";"Hydraulique";
2022-04;"Portugal";"Hydraulique";
2022-05;"Portugal";"Hydraulique";
2022-06;"Portugal";"Hydraulique";
2022-07;"Portugal";"Hydraulique";
2022-08;"Portugal";"Hydraulique";
2022-09;"Portugal";"Hydraulique";
2022-10;"Portugal";"Hydraulique";
2022-11;"Portugal";"Hydraulique";
2022-12;"Portugal";"Hydraulique";
2023-01;"Portugal";"Hydraulique";
2023-02;"Portugal";"Hydraulique";
2023-03;"Portugal";"Hydraulique";
2023-04;"Portugal";"Hydraulique";
2023-05;"Portugal";"Hydraulique";
2023-06;"Portugal";"Hydraulique";
2023-07;"Portugal";"Hydraulique";
2023-08;"Portugal";"Hydraulique";
2023-09;"Portugal";"Hydraulique";
2023-10;"Portugal";"Hydraulique";
2023-11;"Portugal";"Hydraulique";
2023-12;"Portugal";"Hydraulique";
2024-01;"Portugal";"Hydraulique";
2024-02;"Portugal";"Hydraulique";
2024-03;"Portugal";"Hydraulique";
2024-04;"Portugal";"Hydraulique";
2024-05;"Portugal";"Hydraulique";
2024-06;"Portugal";"Hydraulique";
2024-07;"Portugal";"Hydraulique";
2024-08;"Portugal";"Hydraulique";
2024-09;"Portugal";"Hydraulique";
2024-10;"Portugal";"Hydraulique";
2024-11;"Portugal";"Hydraulique";
2024-12;"Portugal";"Hydraulique";
2025-01;"Portugal";"Hydraulique";
2025-02;"Portugal";"Hydraulique";
2025-03;"Portugal";"Hydraulique";
2025-04;"Portugal";"Hydraulique";
2025-05;"Portugal";"Hydraulique";
2025-06;"Portugal";"Hydraulique";
2025-07;"Portugal";"Hydraulique";
2025-08;"Portugal";"Hydraulique";
2025-09;"Portugal";"Hydraulique";
2025-10;"Portugal";"Hydraulique";
2025-11;"Portugal";"Hydraulique";
2016-01;"Portugal";"Fioul";
2016-02;"Portugal";"Fioul";
2016-03;"Portugal";"Fioul";
2016-04;"Portugal";"Fioul";
2016-05;"Portugal";"Fioul";
2016-06;"Portugal";"Fioul";
2016-07;"Portugal";"Fioul";
2016-08;"Portugal";"Fioul";
2016-09;"Portugal";"Fioul";
2016-10;"Portugal";"Fioul";
2016-11;"Portugal";"Fioul";
2016-12;"Portugal";"Fioul";
2017-01;"Portugal";"Fioul";
2017-02;"Portugal";"Fioul";
2017-03;"Portugal";"Fioul";
2017-04;"Portugal";"Fioul";
2017-05;"Portugal";"Fioul";
2017-06;"Portugal";"Fioul";
2017-07;"Portugal";"Fioul";
2017-08;"Portugal";"Fioul";
2017-09;"Portugal";"Fioul";
2017-10;"Portugal";"Fioul";
2017-11;"Portugal";"Fioul";
2017-12;"Portugal";"Fioul";
2018-01;"Portugal";"Fioul";
2018-02;"Portugal";"Fioul";
2018-03;"Portugal";"Fioul";
2018-04;"Portugal";"Fioul";
2018-05;"Portugal";"Fioul";
2018-06;"Portugal";"Fioul";
2018-07;"Portugal";"Fioul";
2018-08;"Portugal";"Fioul";
2018-09;"Portugal";"Fioul";
2018-10;"Portugal";"Fioul";
2018-11;"Portugal";"Fioul";
2018-12;"Portugal";"Fioul";
2019-01;"Portugal";"Fioul";
2019-02;"Portugal";"Fioul";
2019-03;"Portugal";"Fioul";
2019-04;"Portugal";"Fioul";
2019-05;"Portugal";"Fioul";
2019-06;"Portugal";"Fioul";
2019-07;"Portugal";"Fioul";
2019-08;"Portugal";"Fioul";
2019-09;"Portugal";"Fioul";
2019-10;"Portugal";"Fioul";
2019-11;"Portugal";"Fioul";
2019-12;"Portugal";"Fioul";
2020-01;"Portugal";"Fioul";
2020-02;"Portugal";"Fioul";
2020-03;"Portugal";"Fioul";
2020-04;"Portugal";"Fioul";
2020-05;"Portugal";"Fioul";
2020-06;"Portugal";"Fioul";
2020-07;"Portugal";"Fioul";
2020-08;"Portugal";"Fioul";
2020-09;"Portugal";"Fioul";
2020-10;"Portugal";"Fioul";
2020-11;"Portugal";"Fioul";
2020-12;"Portugal";"Fioul";
2021-01;"Portugal";"Fioul";
2021-02;"Portugal";"Fioul";
2021-03;"Portugal";"Fioul";
2021-04;"Portugal";"Fioul";
2021-05;"Portugal";"Fioul";
2021-06;"Portugal";"Fioul";
2021-07;"Portugal";"Fioul";
2021-08;"Portugal";"Fioul";
2021-09;"Portugal";"Fioul";
2021-10;"Portugal";"Fioul";
2021-11;"Portugal";"Fioul";
2021-12;"Portugal";"Fioul";
2022-01;"Portugal";"Fioul";
2022-02;"Portugal";"Fioul";
2022-03;"Portugal";"Fioul";
2022-04;"Portugal";"Fioul";
2022-05;"Portugal";"Fioul";
2022-06;"Portugal";"Fioul";
2022-07;"Portugal";"Fioul";
2022-08;"Portugal";"Fioul";
2022-09;"Portugal";"Fioul";
2022-10;"Portugal";"Fioul";
2022-11;"Portugal";"Fioul";
2022-12;"Portugal";"Fioul";
2023-01;"Portugal";"Fioul";
2023-02;"Portugal";"Fioul";
2023-03;"Portugal";"Fioul";
2023-04;"Portugal";"Fioul";
2023-05;"Portugal";"Fioul";
2023-06;"Portugal";"Fioul";
2023-07;"Portugal";"Fioul";
2023-08;"Portugal";"Fioul";
2023-09;"Portugal";"Fioul";
2023-10;"Portugal";"Fioul";
2023-11;"Portugal";"Fioul";
2023-12;"Portugal";"Fioul";
2024-01;"Portugal";"Fioul";
2024-02;"Portugal";"Fioul";
2024-03;"Portugal";"Fioul";
2024-04;"Portugal";"Fioul";
2024-05;"Portugal";"Fioul";
2024-06;"Portugal";"Fioul";
2024-07;"Portugal";"Fioul";
2024-08;"Portugal";"Fioul";
2024-09;"Portugal";"Fioul";
2024-10;"Portugal";"Fioul";
2024-11;"Portugal";"Fioul";
2024-12;"Portugal";"Fioul";
2025-01;"Portugal";"Fioul";
2025-02;"Portugal";"Fioul";
2025-03;"Portugal";"Fioul";
2025-04;"Portugal";"Fioul";
2025-05;"Portugal";"Fioul";
2025-06;"Portugal";"Fioul";
2025-07;"Portugal";"Fioul";
2025-08;"Portugal";"Fioul";
2025-09;"Portugal";"Fioul";
2025-10;"Portugal";"Fioul";
2025-11;"Portugal";"Fioul";
2016-01;"Portugal";"Gaz";0,3074903205
2016-02;"Portugal";"Gaz";0,2286791085
2016-03;"Portugal";"Gaz";0,236803908
2016-04;"Portugal";"Gaz";0,204627393
2016-05;"Portugal";"Gaz";0,235599654
2016-06;"Portugal";"Gaz";0,452079144
2016-07;"Portugal";"Gaz";0,613789437
2016-08;"Portugal";"Gaz";0,5764924065
2016-09;"Portugal";"Gaz";0,567892587
2016-10;"Portugal";"Gaz";0,5112259635
2016-11;"Portugal";"Gaz";0,5612820225
2016-12;"Portugal";"Gaz";0,5650198905
2017-01;"Portugal";"Gaz";0,6230512395
2017-02;"Portugal";"Gaz";0,492321342
2017-03;"Portugal";"Gaz";0,54024999
2017-04;"Portugal";"Gaz";0,4853382435
2017-05;"Portugal";"Gaz";0,613002957
2017-06;"Portugal";"Gaz";0,716682858
2017-07;"Portugal";"Gaz";0,8646983505
2017-08;"Portugal";"Gaz";0,897557859
2017-09;"Portugal";"Gaz";0,712804833
2017-10;"Portugal";"Gaz";0,569020107
2017-11;"Portugal";"Gaz";0,6698923875
2017-12;"Portugal";"Gaz";0,51366801
2018-01;"Portugal";"Gaz";0,662457933
2018-02;"Portugal";"Gaz";0,493326453
2018-03;"Portugal";"Gaz";0,2624012655
2018-04;"Portugal";"Gaz";0,2522635905
2018-05;"Portugal";"Gaz";0,4165436025
2018-06;"Portugal";"Gaz";0,6191578155
2018-07;"Portugal";"Gaz";0,7563773475
2018-08;"Portugal";"Gaz";0,715624329
2018-09;"Portugal";"Gaz";0,702288012
2018-10;"Portugal";"Gaz";0,525428061
2018-11;"Portugal";"Gaz";0,525817212
2018-12;"Portugal";"Gaz";0,3891840165
2019-01;"Portugal";"Gaz";0,5065859925
2019-02;"Portugal";"Gaz";0,363157053
2019-03;"Portugal";"Gaz";0,2870230485
2019-04;"Portugal";"Gaz";0,431512779
2019-05;"Portugal";"Gaz";0,59748468
2019-06;"Portugal";"Gaz";0,731063001
2019-07;"Portugal";"Gaz";0,8267993235
2019-08;"Portugal";"Gaz";0,7451954115
2019-09;"Portugal";"Gaz";0,7097394315
2019-10;"Portugal";"Gaz";0,735303903
2019-11;"Portugal";"Gaz";0,5993319075
2019-12;"Portugal";"Gaz";0,4823710215
2020-01;"Portugal";"Gaz";0,719748999
2020-02;"Portugal";"Gaz";0,545784582
2020-03;"Portugal";"Gaz";0,46520814
2020-04;"Portugal";"Gaz";0,249015141
2020-05;"Portugal";"Gaz";0,4055249655
2020-06;"Portugal";"Gaz";0,5764616085
2020-07;"Portugal";"Gaz";0,8448124995
2020-08;"Portugal";"Gaz";0,786360723
2020-09;"Portugal";"Gaz";0,843165981
2020-10;"Portugal";"Gaz";0,704466405
2020-11;"Portugal";"Gaz";0,642570516
2020-12;"Portugal";"Gaz";0,441505686
2021-01;"Portugal";"Gaz";0,527253495
2021-02;"Portugal";"Gaz";0,234734352
2021-03;"Portugal";"Gaz";0,37872492
2021-04;"Portugal";"Gaz";0,598209303
2021-05;"Portugal";"Gaz";0,416592366
2021-06;"Portugal";"Gaz";0,6910194675
2021-07;"Portugal";"Gaz";0,579821766
2021-08;"Portugal";"Gaz";0,524926071
2021-09;"Portugal";"Gaz";0,6858070365
2021-10;"Portugal";"Gaz";0,5745173325
2021-11;"Portugal";"Gaz";0,6139700925
2021-12;"Portugal";"Gaz";0,4985555445
2022-01;"Portugal";"Gaz";0,6279732645
2022-02;"Portugal";"Gaz";0,5423312475
2022-03;"Portugal";"Gaz";0,5747893815
2022-04;"Portugal";"Gaz";0,4712132715
2022-05;"Portugal";"Gaz";0,590109516
2022-06;"Portugal";"Gaz";0,671710992
2022-07;"Portugal";"Gaz";0,7060330575
2022-08;"Portugal";"Gaz";0,675678279
2022-09;"Portugal";"Gaz";0,61821852
2022-10;"Portugal";"Gaz";0,619905885
2022-11;"Portugal";"Gaz";0,632458419
2022-12;"Portugal";"Gaz";0,414735612
2023-01;"Portugal";"Gaz";0,2575022085
2023-02;"Portugal";"Gaz";0,5753373945
2023-03;"Portugal";"Gaz";0,282728685
2023-04;"Portugal";"Gaz";0,239121153
2023-05;"Portugal";"Gaz";0,294782448
2023-06;"Portugal";"Gaz";0,469907967
2023-07;"Portugal";"Gaz";0,5205481005
2023-08;"Portugal";"Gaz";0,427016184
2023-09;"Portugal";"Gaz";0,4580786205
2023-10;"Portugal";"Gaz";0,31162356
2023-11;"Portugal";"Gaz";0,246032694
2023-12;"Portugal";"Gaz";0,220402059
2024-01;"Portugal";"Gaz";0,2988934155
2024-02;"Portugal";"Gaz";0,179041041
2024-03;"Portugal";"Gaz";0,1998261675
2024-04;"Portugal";"Gaz";0,0714085125
2024-05;"Portugal";"Gaz";0,0546317805
2024-06;"Portugal";"Gaz";0,0683428065
2024-07;"Portugal";"Gaz";0,16539135
2024-08;"Portugal";"Gaz";0,167382867
2024-09;"Portugal";"Gaz";0,1785988635
2024-10;"Portugal";"Gaz";0,1864357365
2024-11;"Portugal";"Gaz";0,251157168
2024-12;"Portugal";"Gaz";0,320195409
2025-01;"Portugal";"Gaz";0,2976587115
2025-02;"Portugal";"Gaz";0,2436753855
2025-03;"Portugal";"Gaz";0,190673028
2025-04;"Portugal";"Gaz";0,146323473
2025-05;"Portugal";"Gaz";0,2890178715
2025-06;"Portugal";"Gaz";0,2987429055
2025-07;"Portugal";"Gaz";0,325849104
2025-08;"Portugal";"Gaz";0,3199688175
2025-09;"Portugal";"Gaz";0,3082083315
2025-10;"Portugal";"Gaz";0,339783807
2025-11;"Portugal";"Gaz";0,3186887865
2016-01;"Portugal";"Charbon";0,7737282315
2016-02;"Portugal";"Charbon";0,571245165
2016-03;"Portugal";"Charbon";0,70298784
2016-04;"Portugal";"Charbon";0,369165231
2016-05;"Portugal";"Charbon";0,500893029
2016-06;"Portugal";"Charbon";0,9710933535
2016-07;"Portugal";"Charbon";1,0617539625
2016-08;"Portugal";"Charbon";1,043773911
2016-09;"Portugal";"Charbon";1,07335674
2016-10;"Portugal";"Charbon";0,9412394895
2016-11;"Portugal";"Charbon";0,9263450475
2016-12;"Portugal";"Charbon";1,101826872
2017-01;"Portugal";"Charbon";1,086985953
2017-02;"Portugal";"Charbon";0,7919617905
2017-03;"Portugal";"Charbon";0,7720153245
2017-04;"Portugal";"Charbon";0,8878221675
2017-05;"Portugal";"Charbon";1,0678925205
2017-06;"Portugal";"Charbon";1,0341983385
2017-07;"Portugal";"Charbon";1,021497057
2017-08;"Portugal";"Charbon";1,047623634
2017-09;"Portugal";"Charbon";1,0339185825
2017-10;"Portugal";"Charbon";1,006625871
2017-11;"Portugal";"Charbon";0,95817798
2017-12;"Portugal";"Charbon";0,9403376355
2018-01;"Portugal";"Charbon";0,8850926655
2018-02;"Portugal";"Charbon";0,8746543125
2018-03;"Portugal";"Charbon";0,3061759275
2018-04;"Portugal";"Charbon";0,210219705
2018-05;"Portugal";"Charbon";0,7946796645
2018-06;"Portugal";"Charbon";0,9158776245
2018-07;"Portugal";"Charbon";1,0529724285
2018-08;"Portugal";"Charbon";0,963951111
2018-09;"Portugal";"Charbon";1,0320170625
2018-10;"Portugal";"Charbon";0,764391546
2018-11;"Portugal";"Charbon";0,845992575
2018-12;"Portugal";"Charbon";0,9006688845
2019-01;"Portugal";"Charbon";0,8716934475
2019-02;"Portugal";"Charbon";0,5415404985
2019-03;"Portugal";"Charbon";0,50656014
2019-04;"Portugal";"Charbon";0,42448014
2019-05;"Portugal";"Charbon";0,2947690305
2019-06;"Portugal";"Charbon";0,4542284115
2019-07;"Portugal";"Charbon";0,649853865
2019-08;"Portugal";"Charbon";0,072104373
2019-09;"Portugal";"Charbon";0,0427550445
2019-10;"Portugal";"Charbon";0,253187388
2019-11;"Portugal";"Charbon";0,191759913
2019-12;"Portugal";"Charbon";0,1206645255
2020-01;"Portugal";"Charbon";0,100922319
2020-02;"Portugal";"Charbon";0,016975683
2020-03;"Portugal";"Charbon";0,0061701075
2020-04;"Portugal";"Charbon";
2020-05;"Portugal";"Charbon";0,014521149
2020-06;"Portugal";"Charbon";0,0055346715
2020-07;"Portugal";"Charbon";0,078827409
2020-08;"Portugal";"Charbon";0,2911715325
2020-09;"Portugal";"Charbon";0,4759755075
2020-10;"Portugal";"Charbon";0,200797776
2020-11;"Portugal";"Charbon";0,5689092195
2020-12;"Portugal";"Charbon";0,1387412775
2021-01;"Portugal";"Charbon";0,16072632
2021-02;"Portugal";"Charbon";0,0214503255
2021-03;"Portugal";"Charbon";0,0242159085
2021-04;"Portugal";"Charbon";0,1099419705
2021-05;"Portugal";"Charbon";0,0302053545
2021-06;"Portugal";"Charbon";0,0310201695
2021-07;"Portugal";"Charbon";0,062726562
2021-08;"Portugal";"Charbon";0,0299025135
2021-09;"Portugal";"Charbon";0,0538785945
2021-10;"Portugal";"Charbon";0,036415818
2021-11;"Portugal";"Charbon";0,064670832
2021-12;"Portugal";"Charbon";
2022-01;"Portugal";"Charbon";
2022-02;"Portugal";"Charbon";
2022-03;"Portugal";"Charbon";
2022-04;"Portugal";"Charbon";
2022-05;"Portugal";"Charbon";
2022-06;"Portugal";"Charbon";
2022-07;"Portugal";"Charbon";
2022-08;"Portugal";"Charbon";
2022-09;"Portugal";"Charbon";
2022-10;"Portugal";"Charbon";
2022-11;"Portugal";"Charbon";
2022-12;"Portugal";"Charbon";
2023-01;"Portugal";"Charbon";
2023-02;"Portugal";"Charbon";
2023-03;"Portugal";"Charbon";
2023-04;"Portugal";"Charbon";
2023-05;"Portugal";"Charbon";
2023-06;"Portugal";"Charbon";
2023-07;"Portugal";"Charbon";
2023-08;"Portugal";"Charbon";
2023-09;"Portugal";"Charbon";
2023-10;"Portugal";"Charbon";
2023-11;"Portugal";"Charbon";
2023-12;"Portugal";"Charbon";
2024-01;"Portugal";"Charbon";
2024-02;"Portugal";"Charbon";
2024-03;"Portugal";"Charbon";
2024-04;"Portugal";"Charbon";
2024-05;"Portugal";"Charbon";
2024-06;"Portugal";"Charbon";
2024-07;"Portugal";"Charbon";
2024-08;"Portugal";"Charbon";
2024-09;"Portugal";"Charbon";
2024-10;"Portugal";"Charbon";
2024-11;"Portugal";"Charbon";
2024-12;"Portugal";"Charbon";
2025-01;"Portugal";"Charbon";
2025-02;"Portugal";"Charbon";
2025-03;"Portugal";"Charbon";
2025-04;"Portugal";"Charbon";
2025-05;"Portugal";"Charbon";
2025-06;"Portugal";"Charbon";
2025-07;"Portugal";"Charbon";
2025-08;"Portugal";"Charbon";
2025-09;"Portugal";"Charbon";
2025-10;"Portugal";"Charbon";
2025-11;"Portugal";"Charbon";
2016-01;"Portugal";"Nucléaire";
2016-02;"Portugal";"Nucléaire";
2016-03;"Portugal";"Nucléaire";
2016-04;"Portugal";"Nucléaire";
2016-05;"Portugal";"Nucléaire";
2016-06;"Portugal";"Nucléaire";
2016-07;"Portugal";"Nucléaire";
2016-08;"Portugal";"Nucléaire";
2016-09;"Portugal";"Nucléaire";
2016-10;"Portugal";"Nucléaire";
2016-11;"Portugal";"Nucléaire";
2016-12;"Portugal";"Nucléaire";
2017-01;"Portugal";"Nucléaire";
2017-02;"Portugal";"Nucléaire";
2017-03;"Portugal";"Nucléaire";
2017-04;"Portugal";"Nucléaire";
2017-05;"Portugal";"Nucléaire";
2017-06;"Portugal";"Nucléaire";
2017-07;"Portugal";"Nucléaire";
2017-08;"Portugal";"Nucléaire";
2017-09;"Portugal";"Nucléaire";
2017-10;"Portugal";"Nucléaire";
2017-11;"Portugal";"Nucléaire";
2017-12;"Portugal";"Nucléaire";
2018-01;"Portugal";"Nucléaire";
2018-02;"Portugal";"Nucléaire";
2018-03;"Portugal";"Nucléaire";
2018-04;"Portugal";"Nucléaire";
2018-05;"Portugal";"Nucléaire";
2018-06;"Portugal";"Nucléaire";
2018-07;"Portugal";"Nucléaire";
2018-08;"Portugal";"Nucléaire";
2018-09;"Portugal";"Nucléaire";
2018-10;"Portugal";"Nucléaire";
2018-11;"Portugal";"Nucléaire";
2018-12;"Portugal";"Nucléaire";
2019-01;"Portugal";"Nucléaire";
2019-02;"Portugal";"Nucléaire";
2019-03;"Portugal";"Nucléaire";
2019-04;"Portugal";"Nucléaire";
2019-05;"Portugal";"Nucléaire";
2019-06;"Portugal";"Nucléaire";
2019-07;"Portugal";"Nucléaire";
2019-08;"Portugal";"Nucléaire";
2019-09;"Portugal";"Nucléaire";
2019-10;"Portugal";"Nucléaire";
2019-11;"Portugal";"Nucléaire";
2019-12;"Portugal";"Nucléaire";
2020-01;"Portugal";"Nucléaire";
2020-02;"Portugal";"Nucléaire";
2020-03;"Portugal";"Nucléaire";
2020-04;"Portugal";"Nucléaire";
2020-05;"Portugal";"Nucléaire";
2020-06;"Portugal";"Nucléaire";
2020-07;"Portugal";"Nucléaire";
2020-08;"Portugal";"Nucléaire";
2020-09;"Portugal";"Nucléaire";
2020-10;"Portugal";"Nucléaire";
2020-11;"Portugal";"Nucléaire";
2020-12;"Portugal";"Nucléaire";
2021-01;"Portugal";"Nucléaire";
2021-02;"Portugal";"Nucléaire";
2021-03;"Portugal";"Nucléaire";
2021-04;"Portugal";"Nucléaire";
2021-05;"Portugal";"Nucléaire";
2021-06;"Portugal";"Nucléaire";
2021-07;"Portugal";"Nucléaire";
2021-08;"Portugal";"Nucléaire";
2021-09;"Portugal";"Nucléaire";
2021-10;"Portugal";"Nucléaire";
2021-11;"Portugal";"Nucléaire";
2021-12;"Portugal";"Nucléaire";
2022-01;"Portugal";"Nucléaire";
2022-02;"Portugal";"Nucléaire";
2022-03;"Portugal";"Nucléaire";
2022-04;"Portugal";"Nucléaire";
2022-05;"Portugal";"Nucléaire";
2022-06;"Portugal";"Nucléaire";
2022-07;"Portugal";"Nucléaire";
2022-08;"Portugal";"Nucléaire";
2022-09;"Portugal";"Nucléaire";
2022-10;"Portugal";"Nucléaire";
2022-11;"Portugal";"Nucléaire";
2022-12;"Portugal";"Nucléaire";
2023-01;"Portugal";"Nucléaire";
2023-02;"Portugal";"Nucléaire";
2023-03;"Portugal";"Nucléaire";
2023-04;"Portugal";"Nucléaire";
2023-05;"Portugal";"Nucléaire";
2023-06;"Portugal";"Nucléaire";
2023-07;"Portugal";"Nucléaire";
2023-08;"Portugal";"Nucléaire";
2023-09;"Portugal";"Nucléaire";
2023-10;"Portugal";"Nucléaire";
2023-11;"Portugal";"Nucléaire";
2023-12;"Portugal";"Nucléaire";
2024-01;"Portugal";"Nucléaire";
2024-02;"Portugal";"Nucléaire";
2024-03;"Portugal";"Nucléaire";
2024-04;"Portugal";"Nucléaire";
2024-05;"Portugal";"Nucléaire";
2024-06;"Portugal";"Nucléaire";
2024-07;"Portugal";"Nucléaire";
2024-08;"Portugal";"Nucléaire";
2024-09;"Portugal";"Nucléaire";
2024-10;"Portugal";"Nucléaire";
2024-11;"Portugal";"Nucléaire";
2024-12;"Portugal";"Nucléaire";
2025-01;"Portugal";"Nucléaire";
2025-02;"Portugal";"Nucléaire";
2025-03;"Portugal";"Nucléaire";
2025-04;"Portugal";"Nucléaire";
2025-05;"Portugal";"Nucléaire";
2025-06;"Portugal";"Nucléaire";
2025-07;"Portugal";"Nucléaire";
2025-08;"Portugal";"Nucléaire";
2025-09;"Portugal";"Nucléaire";
2025-10;"Portugal";"Nucléaire";
2025-11;"Portugal";"Nucléaire";
2016-01;"Portugal";"Emissions";1,107255525
2016-02;"Portugal";"Emissions";0,8252008095
2016-03;"Portugal";"Emissions";0,966994086
